State,        Action 1,  Action 2,  Action 3,  Action 4,  Action 5,  Action 6,  Action 7,  Action 8,  Action 9
xo- -xx -oo,     -    ,     -    , -9.100000,  9.000000,     -    ,     -    ,  7.190000,     -    ,     -    
xo- -xx o-o,     -    ,     -    , -9.100000,  9.000000,     -    ,     -    ,     -    , -0.910000,     -    
xo- -xx oo-,     -    ,     -    , -9.100000,  9.000000,     -    ,     -    ,     -    ,     -    ,  9.000000
xo- o-- --x,     -    ,     -    ,  7.190000,     -    ,  9.000000,  7.190000,  7.190000,  7.190000,     -    
xo- o-- -x-,     -    ,     -    , -0.837100,     -    , -0.837100, -0.837100, -0.837100,     -    ,  7.190000
xo- o-- oxx,     -    ,     -    ,  7.190000,     -    ,  9.000000,  7.190000,     -    ,     -    ,     -    
xo- o-- x--,     -    ,     -    , -7.471000,     -    ,  7.190000, -0.837100,     -    , -0.837100,  7.190000
xo- o-- xox,     -    ,     -    , -9.100000,     -    ,  9.000000, -9.100000,     -    ,     -    ,     -    
xo- o-- xxo,     -    ,     -    , -0.910000,     -    , -0.910000, -0.910000,     -    ,     -    ,     -    
xo- o-o -xx,     -    ,     -    , -9.100000,     -    ,  9.000000,     -    ,  9.000000,     -    ,     -    
xo- o-o x-x,     -    ,     -    , -9.100000,     -    ,  9.000000,     -    ,     -    ,  9.000000,     -    
xo- o-o xx-,     -    ,     -    , -9.100000,     -    ,  7.190000,     -    ,     -    ,     -    ,  9.000000
xo- o-x ---,     -    ,     -    , -0.837100,     -    , -0.837100,     -    , -0.837100, -0.837100,  7.190000
xo- o-x -ox,     -    ,     -    ,  9.000000,     -    ,  9.000000,     -    , -9.100000,     -    ,     -    
xo- o-x -xo,     -    ,     -    , -0.910000,     -    , -0.910000,     -    , -0.910000,     -    ,     -    
xo- o-x o-x,     -    ,     -    ,  9.000000,     -    ,  9.000000,     -    ,     -    ,  7.190000,     -    
xo- o-x ox-,     -    ,     -    , -0.910000,     -    , -0.910000,     -    ,     -    ,     -    ,  7.190000
xo- o-x x-o,     -    ,     -    , -0.910000,     -    , -0.910000,     -    ,     -    , -0.910000,     -    
xo- o-x xo-,     -    ,     -    , -9.100000,     -    ,  7.190000,     -    ,     -    ,     -    , -9.100000
xo- oo- -xx,     -    ,     -    , -9.100000,     -    ,     -    ,  7.190000,  9.000000,     -    ,     -    
xo- oo- x-x,     -    ,     -    , -9.100000,     -    ,     -    , -9.100000,     -    ,  9.000000,     -    
xo- oo- xx-,     -    ,     -    , -9.100000,     -    ,     -    , -0.910000,     -    ,     -    ,  9.000000
xo- oox --x,     -    ,     -    ,  9.000000,     -    ,     -    ,     -    , -9.100000,  7.190000,     -    
xo- oox -x-,     -    ,     -    , -0.910000,     -    ,     -    ,     -    , -0.910000,     -    ,  7.190000
xo- oox oxx,     -    ,     -    ,  9.000000,     -    ,     -    ,     -    ,     -    ,     -    ,     -    
xo- oox x--,     -    ,     -    , -9.100000,     -    ,     -    ,     -    ,     -    , -0.910000, -9.100000
xo- oox xxo,     -    ,     -    , -1.000000,     -    ,     -    ,     -    ,     -    ,     -    ,     -    
xo- ox- ---,     -    ,     -    ,  7.190000,     -    ,     -    , -0.837100,  7.190000, -0.837100,  9.000000
xo- ox- -xo,     -    ,     -    , -0.910000,     -    ,     -    , -0.910000, -0.910000,     -    ,     -    
xo- ox- ox-,     -    ,     -    , -0.910000,     -    ,     -    , -0.910000,     -    ,     -    ,  9.000000
xo- ox- x-o,     -    ,     -    ,  9.000000,     -    ,     -    , -0.910000,     -    , -0.910000,     -    
xo- ox- xo-,     -    ,     -    ,  9.000000,     -    ,     -    ,  7.190000,     -    ,     -    ,  9.000000
xo- oxo -x-,     -    ,     -    ,  7.190000,     -    ,     -    ,     -    ,  7.190000,     -    ,  9.000000
xo- oxo x--,     -    ,     -    ,  9.000000,     -    ,     -    ,     -    ,     -    ,  7.190000,  9.000000
xo- oxo xxo,     -    ,     -    ,  9.000000,     -    ,     -    ,     -    ,     -    ,     -    ,     -    
xo- oxx --o,     -    ,     -    , -0.910000,     -    ,     -    ,     -    , -0.910000, -0.910000,     -    
xo- oxx -o-,     -    ,     -    ,  7.190000,     -    ,     -    ,     -    ,  7.190000,     -    ,  9.000000
xo- oxx o--,     -    ,     -    , -0.910000,     -    ,     -    ,     -    ,     -    , -0.910000,  9.000000
xo- oxx oxo,     -    ,     -    , -1.000000,     -    ,     -    ,     -    ,     -    ,     -    ,     -    
xo- oxx xoo,     -    ,     -    ,  9.000000,     -    ,     -    ,     -    ,     -    ,     -    ,     -    
xo- x-- --o,     -    ,     -    , -0.837100,     -    ,  7.190000,  7.190000,  9.000000, -0.837100,     -    
xo- x-- -o-,     -    ,     -    , -9.100000,     -    ,  7.190000, -9.100000,  9.000000,     -    , -9.100000
xo- x-- o--,     -    ,     -    , -7.471000,     -    ,  7.190000, -7.471000,     -    , -0.837100, -7.471000
xo- x-- oox,     -    ,     -    , -9.100000,     -    ,  9.000000, -9.100000,     -    ,     -    ,     -    
xo- x-- oxo,     -    ,     -    , -0.910000,     -    , -0.910000, -0.910000,     -    ,     -    ,     -    
xo- x-o ---,     -    ,     -    , -0.837100,     -    ,  7.190000,     -    ,  9.000000, -0.837100,  7.190000
xo- x-o -ox,     -    ,     -    , -9.100000,     -    ,  9.000000,     -    ,  9.000000,     -    ,     -    
xo- x-o -xo,     -    ,     -    , -0.910000,     -    , -9.100000,     -    ,  9.000000,     -    ,     -    
xo- x-o o-x,     -    ,     -    , -0.910000,     -    ,  9.000000,     -    ,     -    , -0.910000,     -    
xo- x-o ox-,     -    ,     -    , -0.910000,     -    , -0.910000,     -    ,     -    ,     -    , -0.910000
xo- x-x -oo,     -    ,     -    , -9.100000,     -    ,  9.000000,     -    ,  9.000000,     -    ,     -    
xo- x-x o-o,     -    ,     -    , -9.100000,     -    ,  9.000000,     -    ,     -    , -0.910000,     -    
xo- x-x oo-,     -    ,     -    , -9.100000,     -    ,  9.000000,     -    ,     -    ,     -    , -9.100000
xo- xo- ---,     -    ,     -    , -9.100000,     -    ,     -    , -9.100000,  9.000000, -0.837100, -9.100000
xo- xo- -xo,     -    ,     -    , -0.910000,     -    ,     -    , -0.910000,  9.000000,     -    ,     -    
xo- xo- o-x,     -    ,     -    , -9.100000,     -    ,     -    , -9.100000,     -    , -9.100000,     -    
xo- xo- ox-,     -    ,     -    , -0.910000,     -    ,     -    , -9.100000,     -    ,     -    , -9.100000
xo- xoo --x,     -    ,     -    , -9.100000,     -    ,     -    ,     -    ,  9.000000, -0.910000,     -    
xo- xoo -x-,     -    ,     -    , -0.910000,     -    ,     -    ,     -    ,  9.000000,     -    , -0.910000
xo- xoo oxx,     -    ,     -    , -1.000000,     -    ,     -    ,     -    ,     -    ,     -    ,     -    
xo- xox --o,     -    ,     -    , -9.100000,     -    ,     -    ,     -    ,  9.000000, -0.910000,     -    
xo- xox o--,     -    ,     -    , -9.100000,     -    ,     -    ,     -    ,     -    , -9.100000, -9.100000
xo- xox oxo,     -    ,     -    , -1.000000,     -    ,     -    ,     -    ,     -    ,     -    ,     -    
xo- xx- -oo,     -    ,     -    , -9.100000,     -    ,     -    ,  9.000000,  9.000000,     -    ,     -    
xo- xx- o-o,     -    ,     -    , -9.100000,     -    ,     -    ,  9.000000,     -    , -0.910000,     -    
xo- xx- oo-,     -    ,     -    , -9.100000,     -    ,     -    ,  9.000000,     -    ,     -    ,  9.000000
xo- xxo --o,     -    ,     -    , -0.910000,     -    ,     -    ,     -    ,  9.000000, -9.100000,     -    
xo- xxo -o-,     -    ,     -    ,  7.190000,     -    ,     -    ,     -    ,  9.000000,     -    ,  9.000000
xo- xxo o--,     -    ,     -    , -0.910000,     -    ,     -    ,     -    ,     -    , -0.910000,  9.000000
xo- xxo oxo,     -    ,     -    , -1.000000,     -    ,     -    ,     -    ,     -    ,     -    ,     -    
xoo --- --x,     -    ,     -    ,     -    ,  7.190000,  9.000000, -7.471000,  7.190000,  7.190000,     -    
xoo --- -x-,     -    ,     -    ,     -    ,  5.723900, -0.837100,  5.723900,  7.190000,     -    ,  7.190000
xoo --- oxx,     -    ,     -    ,     -    , -9.100000,  9.000000, -9.100000,     -    ,     -    ,     -    
xoo --- x--,     -    ,     -    ,     -    ,  9.000000,  7.190000,  5.723900,     -    ,  7.190000,  7.190000
xoo --- xox,     -    ,     -    ,     -    ,  9.000000,  9.000000, -9.100000,     -    ,     -    ,     -    
xoo --- xxo,     -    ,     -    ,     -    ,  9.000000, -9.100000, -0.910000,     -    ,     -    ,     -    
xoo --o -xx,     -    ,     -    ,     -    ,  7.190000,  9.000000,     -    ,  9.000000,     -    ,     -    
xoo --o x-x,     -    ,     -    ,     -    ,  9.000000,  9.000000,     -    ,     -    ,  9.000000,     -    
xoo --o xx-,     -    ,     -    ,     -    ,  9.000000, -9.100000,     -    ,     -    ,     -    ,  9.000000
xoo --x ---,     -    ,     -    ,     -    ,  7.190000,  7.190000,     -    ,  5.723900,  5.723900, -7.471000
xoo --x -ox,     -    ,     -    ,     -    , -9.100000,  9.000000,     -    , -9.100000,     -    ,     -    
xoo --x -xo,     -    ,     -    ,     -    ,  7.190000, -0.910000,     -    , -0.910000,     -    ,     -    
xoo --x o-x,     -    ,     -    ,     -    , -9.100000,  9.000000,     -    ,     -    , -9.100000,     -    
xoo --x ox-,     -    ,     -    ,     -    , -9.100000,  7.190000,     -    ,     -    ,     -    , -9.100000
xoo --x x-o,     -    ,     -    ,     -    ,  9.000000, -0.910000,     -    ,     -    , -0.910000,     -    
xoo --x xo-,     -    ,     -    ,     -    ,  9.000000,  7.190000,     -    ,     -    ,     -    , -9.100000
xoo -o- -xx,     -    ,     -    ,     -    , -9.100000,     -    , -9.100000,  9.000000,     -    ,     -    
xoo -o- x-x,     -    ,     -    ,     -    ,  9.000000,     -    , -9.100000,     -    ,  9.000000,     -    
xoo -o- xx-,     -    ,     -    ,     -    ,  9.000000,     -    ,  7.190000,     -    ,     -    ,  9.000000
xoo -ox --x,     -    ,     -    ,     -    , -9.100000,     -    ,     -    , -9.100000, -9.100000,     -    
xoo -ox -x-,     -    ,     -    ,     -    , -9.100000,     -    ,     -    ,  7.190000,     -    , -9.100000
xoo -ox x--,     -    ,     -    ,     -    ,  9.000000,     -    ,     -    ,     -    ,  7.190000, -9.100000
xoo -ox xxo,     -    ,     -    ,     -    ,  9.000000,     -    ,     -    ,     -    ,     -    ,     -    
xoo -x- ---,     -    ,     -    ,     -    ,  7.190000,     -    ,  7.190000,  7.190000, -0.837100,  9.000000
xoo -x- -xo,     -    ,     -    ,     -    , -9.100000,     -    , -0.910000, -9.100000,     -    ,     -    
xoo -x- ox-,     -    ,     -    ,     -    ,  7.190000,     -    ,  7.190000,     -    ,     -    ,  9.000000
xoo -x- x-o,     -    ,     -    ,     -    ,  9.000000,     -    , -0.910000,     -    , -9.100000,     -    
xoo -x- xo-,     -    ,     -    ,     -    ,  9.000000,     -    ,  7.190000,     -    ,     -    ,  9.000000
xoo -xo -x-,     -    ,     -    ,     -    , -9.100000,     -    ,     -    , -9.100000,     -    ,  9.000000
xoo -xo x--,     -    ,     -    ,     -    ,  9.000000,     -    ,     -    ,     -    , -9.100000,  9.000000
xoo -xx --o,     -    ,     -    ,     -    ,  9.000000,     -    ,     -    , -0.910000, -0.910000,     -    
xoo -xx -o-,     -    ,     -    ,     -    ,  9.000000,     -    ,     -    ,  7.190000,     -    ,  9.000000
xoo -xx o--,     -    ,     -    ,     -    ,  9.000000,     -    ,     -    ,     -    ,  7.190000,  9.000000
xoo -xx oxo,     -    ,     -    ,     -    ,  9.000000,     -    ,     -    ,     -    ,     -    ,     -    
xoo -xx xoo,     -    ,     -    ,     -    ,  9.000000,     -    ,     -    ,     -    ,     -    ,     -    
xoo o-- -xx,     -    ,     -    ,     -    ,     -    ,  9.000000,  7.190000,  9.000000,     -    ,     -    
xoo o-- x-x,     -    ,     -    ,     -    ,     -    ,  9.000000,  7.190000,     -    ,  9.000000,     -    
xoo o-- xx-,     -    ,     -    ,     -    ,     -    , -0.910000, -0.910000,     -    ,     -    ,  9.000000
xoo o-x --x,     -    ,     -    ,     -    ,     -    ,  9.000000,     -    ,  7.190000,  7.190000,     -    
xoo o-x -x-,     -    ,     -    ,     -    ,     -    , -0.910000,     -    , -0.910000,     -    ,  7.190000
xoo o-x oxx,     -    ,     -    ,     -    ,     -    ,  9.000000,     -    ,     -    ,     -    ,     -    
xoo o-x x--,     -    ,     -    ,     -    ,     -    , -0.910000,     -    ,     -    , -0.910000,  7.190000
xoo o-x xox,     -    ,     -    ,     -    ,     -    ,  9.000000,     -    ,     -    ,     -    ,     -    
xoo o-x xxo,     -    ,     -    ,     -    ,     -    , -1.000000,     -    ,     -    ,     -    ,     -    
xoo oox -xx,     -    ,     -    ,     -    ,     -    ,     -    ,     -    ,  9.000000,     -    ,     -    
xoo oox x-x,     -    ,     -    ,     -    ,     -    ,     -    ,     -    ,     -    ,  9.000000,     -    
xoo oox xx-,     -    ,     -    ,     -    ,     -    ,     -    ,     -    ,     -    ,     -    ,  9.000000
xoo ox- -x-,     -    ,     -    ,     -    ,     -    ,     -    , -0.910000, -0.910000,     -    ,  9.000000
xoo ox- x--,     -    ,     -    ,     -    ,     -    ,     -    , -0.910000,     -    , -0.910000,  9.000000
xoo ox- xxo,     -    ,     -    ,     -    ,     -    ,     -    , -1.000000,     -    ,     -    ,     -    
xoo oxo xx-,     -    ,     -    ,     -    ,     -    ,     -    ,     -    ,     -    ,     -    ,  9.000000
xoo oxx ---,     -    ,     -    ,     -    ,     -    ,     -    ,     -    , -0.910000, -0.910000,  9.000000
xoo oxx -xo,     -    ,     -    ,     -    ,     -    ,     -    ,     -    , -1.000000,     -    ,     -    
xoo oxx ox-,     -    ,     -    ,     -    ,     -    ,     -    ,     -    ,     -    ,     -    ,  9.000000
xoo oxx x-o,     -    ,     -    ,     -    ,     -    ,     -    ,     -    ,     -    , -1.000000,     -    
xoo oxx xo-,     -    ,     -    ,     -    ,     -    ,     -    ,     -    ,     -    ,     -    ,  9.000000
xoo x-- ---,     -    ,     -    ,     -    ,     -    ,  7.190000,  7.190000,  9.000000,  5.723900,  7.190000
xoo x-- -ox,     -    ,     -    ,     -    ,     -    ,  9.000000, -9.100000,  9.000000,     -    ,     -    
xoo x-- -xo,     -    ,     -    ,     -    ,     -    , -9.100000,  7.190000,  9.000000,     -    ,     -    
xoo x-- o-x,     -    ,     -    ,     -    ,     -    ,  9.000000, -9.100000,     -    , -9.100000,     -    
xoo x-- ox-,     -    ,     -    ,     -    ,     -    ,  7.190000, -9.100000,     -    ,     -    , -9.100000
xoo x-o --x,     -    ,     -    ,     -    ,     -    ,  9.000000,     -    ,  9.000000,  7.190000,     -    
xoo x-o -x-,     -    ,     -    ,     -    ,     -    , -9.100000,     -    ,  9.000000,     -    ,  7.190000
xoo x-o oxx,     -    ,     -    ,     -    ,     -    ,  9.000000,     -    ,     -    ,     -    ,     -    
xoo x-x --o,     -    ,     -    ,     -    ,     -    ,  9.000000,     -    ,  9.000000,  7.190000,     -    
xoo x-x -o-,     -    ,     -    ,     -    ,     -    ,  9.000000,     -    ,  9.000000,     -    , -9.100000
xoo x-x o--,     -    ,     -    ,     -    ,     -    ,  9.000000,     -    ,     -    , -9.100000, -9.100000
xoo x-x oox,     -    ,     -    ,     -    ,     -    ,  9.000000,     -    ,     -    ,     -    ,     -    
xoo x-x oxo,     -    ,     -    ,     -    ,     -    ,  9.000000,     -    ,     -    ,     -    ,     -    
xoo xo- --x,     -    ,     -    ,     -    ,     -    ,     -    , -9.100000,  9.000000, -9.100000,     -    
xoo xo- -x-,     -    ,     -    ,     -    ,     -    ,     -    , -9.100000,  9.000000,     -    , -9.100000
xoo xoo -xx,     -    ,     -    ,     -    ,     -    ,     -    ,     -    ,  9.000000,     -    ,     -    
xoo xox ---,     -    ,     -    ,     -    ,     -    ,     -    ,     -    ,  9.000000, -9.100000, -9.100000
xoo xox -xo,     -    ,     -    ,     -    ,     -    ,     -    ,     -    ,  9.000000,     -    ,     -    
xoo xx- --o,     -    ,     -    ,     -    ,     -    ,     -    ,  9.000000,  9.000000, -9.100000,     -    
xoo xx- -o-,     -    ,     -    ,     -    ,     -    ,     -    ,  9.000000,  9.000000,     -    ,  9.000000
xoo xx- o--,     -    ,     -    ,     -    ,     -    ,     -    ,  9.000000,     -    ,  7.190000,  9.000000
xoo xx- oxo,     -    ,     -    ,     -    ,     -    ,     -    ,  9.000000,     -    ,     -    ,     -    
xoo xxo ---,     -    ,     -    ,     -    ,     -    ,     -    ,     -    ,  9.000000, -9.100000,  9.000000
xoo xxo ox-,     -    ,     -    ,     -    ,     -    ,     -    ,     -    ,     -    ,     -    ,  9.000000
xox --- --o,     -    ,     -    ,     -    , -0.837100, -0.837100, -7.471000,  7.190000, -0.837100,     -    
xox --- -o-,     -    ,     -    ,     -    , -9.100000,  7.190000, -9.100000, -9.100000,     -    , -9.100000
xox --- o--,     -    ,     -    ,     -    , -7.471000, -0.837100, -0.837100,     -    , -0.837100,  7.190000
xox --- oox,     -    ,     -    ,     -    , -9.100000,  9.000000,  9.000000,     -    ,     -    ,     -    
xox --- oxo,     -    ,     -    ,     -    , -0.910000, -0.910000, -0.910000,     -    ,     -    ,     -    
xox --- xoo,     -    ,     -    ,     -    ,  9.000000,  9.000000, -9.100000,     -    ,     -    ,     -    
xox --o ---,     -    ,     -    ,     -    , -0.837100,  7.190000,     -    ,  7.190000, -0.837100, -7.471000
xox --o -ox,     -    ,     -    ,     -    , -9.100000,  9.000000,     -    , -9.100000,     -    ,     -    
